timestamp_amostra_ms,valor_adc,tensao_mv,sinal_controle,tensao_estimada_mv,erro_obs_mv
389812,1573,1377,51.53,1274.59,102.41
389822,1516,1329,38.0,1377.88,-48.88
389832,1415,1243,38.0,1354.64,-111.64
389842,1250,1101,52.89,1281.33,-180.33
389852,1310,1153,92.04,1168.46,-15.46
389862,1549,1357,71.48,1216.44,140.56
389872,1613,1412,38.0,1365.81,46.19
389882,1554,1362,38.0,1414.7,-52.7
389892,1447,1270,38.0,1386.75,-116.75
389902,1270,1118,38.16,1307.36,-189.36
389912,1253,1104,85.63,1171.98,-67.98
389922,1421,1248,83.5,1173.02,74.98
389932,1483,1301,44.65,1282.91,18.09
389942,1385,1218,38.0,1316.51,-98.51
389952,1211,1068,60.39,1255.83,-187.83
389962,1375,1208,96.93,1146.88,61.12
389972,1588,1392,54.47,1259.3,132.7
389982,1591,1395,38.0,1389.09,5.91
389992,1497,1313,38.0,1408.26,-95.26
390002,1352,1189,38.0,1347.74,-158.74
390012,1209,1066,65.14,1236.41,-170.41
390022,1353,1189,96.77,1140.79,48.21
390032,1532,1344,59.21,1241.11,102.89
390042,1527,1338,38.0,1351.45,-13.45
390052,1415,1243,38.0,1355.41,-112.41
390062,1246,1098,48.54,1282.63,-184.63
390072,1295,1140,90.27,1163.21,-23.21
390082,1507,1321,73.14,1204.32,116.68
390092,1559,1366,38.0,1337.7,28.3
390102,1439,1263,38.0,1373.59,-110.59
390112,1289,1133,41.27,1302.91,-169.91
390122,1263,1112,82.55,1187.95,-75.95
390132,1435,1259,82.96,1181.91,77.09
390142,1511,1324,43.07,1293.65,30.35
390152,1405,1233,38.0,1335.33,-102.33
390162,1243,1095,56.26,1271.7,-176.7
390172,1325,1165,92.88,1166.83,-1.83
390182,1574,1379,67.86,1227.33,151.67
390192,1620,1418,38.0,1382.74,35.26
390202,1543,1353,38.0,1423.83,-70.83
390212,1453,1275,38.0,1381.9,-106.9
390223,1311,1153,38.0,1309.5,-156.5
390232,1238,1091,76.64,1198.75,-107.75
390242,1399,1229,87.78,1161.5,67.5
390252,1454,1275,50.36,1269.19,5.81
390262,1379,1210,41.77,1298.49,-88.49
390273,1230,1085,63.37,1248.75,-163.75
390282,1396,1226,92.44,1161.03,64.97
390292,1607,1408,49.88,1272.59,135.41
390302,1575,1380,38.0,1400.3,-20.3
390312,1503,1318,38.0,1399.52,-81.52
390322,1379,1210,38.0,1348.94,-138.94
390332,1142,1008,61.17,1252.62,-244.62
390342,1341,1180,100.0,1097.22,82.78
390352,1520,1333,65.43,1226.21,106.79
390362,1531,1342,38.0,1346.07,-4.07
390372,1435,1259,38.0,1357.8,-98.8
390382,1273,1121,44.57,1295.92,-174.92
390392,1291,1136,85.27,1180.58,-44.58
390402,1472,1291,76.02,1201.03,89.97
390412,1551,1359,38.0,1316.54,42.46
390422,1449,1272,38.0,1362.86,-90.86
390432,1261,1110,41.7,1307.61,-197.61
390443,1264,1114,89.67,1172.73,-58.73
390452,1447,1270,83.34,1186.36,83.64
390462,1519,1331,41.56,1303.59,27.41
390472,1433,1258,38.0,1341.65,-83.65
390482,1267,1116,50.04,1291.94,-175.94
390492,1307,1150,88.97,1181.73,-31.73
390502,1507,1321,74.58,1215.64,105.36
390512,1591,1395,38.0,1341.52,53.48
390522,1500,1315,38.0,1395.89,-80.89
390532,1353,1189,38.0,1347.31,-158.31
390542,1215,1071,69.3,1237.35,-166.35
390552,1378,1210,98.12,1149.23,60.77
390562,1575,1380,56.05,1260.43,119.57
390572,1564,1370,38.0,1380.32,-10.32
390582,1448,1271,38.0,1386.19,-115.19
390592,1304,1147,39.95,1310.18,-163.18
390602,1256,1106,80.36,1197.6,-91.6
390612,1451,1273,85.0,1176.69,96.31
390622,1553,1361,38.57,1304.0,57.0
390632,1437,1261,38.0,1361.37,-100.37
390642,1285,1131,44.44,1299.01,-168.01
390652,1275,1122,83.97,1189.11,-67.11
390662,1452,1275,81.29,1191.44,83.56
390672,1546,1355,39.35,1306.71,48.29
390682,1431,1257,38.0,1358.53,-101.53
390692,1276,1124,47.79,1295.34,-171.34
390702,1291,1136,86.73,1186.06,-50.06
390712,1497,1313,77.81,1203.79,109.21
390722,1579,1383,38.0,1335.3,47.7
390732,1482,1299,38.0,1385.34,-86.34
390742,1355,1191,38.0,1332.82,-141.82
390752,1221,1076,69.33,1235.77,-159.77
390762,1381,1213,96.33,1153.39,59.61
390772,1567,1373,55.27,1262.59,110.41
390782,1529,1341,38.0,1375.13,-34.13
390792,1434,1258,38.0,1363.09,-105.09
390802,1285,1131,46.43,1294.89,-163.89
390812,1277,1124,84.4,1188.46,-64.46
390822,1478,1297,80.28,1192.34,104.66
390832,1550,1359,38.0,1322.16,36.84
390842,1463,1283,38.0,1363.86,-80.86
390852,1302,1145,38.71,1315.78,-170.78
390862,1257,1108,81.19,1198.26,-90.26
390872,1436,1260,85.64,1180.18,79.82
390882,1511,1324,44.37,1296.17,27.83
390892,1431,1257,38.0,1336.87,-79.87
390902,1277,1124,50.66,1289.94,-165.94
390912,1311,1153,86.81,1187.97,-34.97
390922,1496,1312,74.18,1217.58,94.42
390932,1574,1379,38.0,1334.81,44.19
390942,1503,1318,38.0,1382.08,-64.08
390952,1367,1202,38.0,1346.36,-144.36
390962,1171,1033,67.26,1247.51,-214.51
390972,1379,1210,100.0,1121.46,88.54
390982,1557,1365,59.25,1255.31,109.69
390992,1551,1359,38.0,1371.37,-12.37
391002,1453,1275,38.0,1376.08,-101.08
391013,1297,1142,41.6,1311.25,-169.25
391022,1260,1109,82.95,1196.22,-87.22
391032,1451,1273,85.8,1181.22,91.78
391042,1573,1377,39.83,1305.88,71.12
391052,1481,1299,38.0,1374.93,-75.93
391062,1321,1163,38.0,1330.89,-167.89
391072,1234,1088,76.73,1214.8,-126.8
391082,1405,1233,92.6,1164.52,68.48
391092,1587,1389,49.94,1277.59,111.41
391102,1553,1361,38.0,1386.29,-25.29
391112,1435,1259,38.0,1380.96,-121.96
391122,1286,1131,44.31,1299.68,-168.68
391132,1273,1121,84.26,1186.95,-65.95
391143,1465,1285,80.96,1189.08,95.92
391152,1561,1368,38.0,1312.64,55.36
391162,1451,1273,38.0,1368.25,-95.25
391172,1320,1161,39.7,1309.54,-148.54
391182,1255,1105,76.42,1209.76,-104.76
391192,1417,1244,86.41,1176.56,67.44
391202,1510,1324,47.93,1283.87,40.13
391212,1433,1258,38.0,1337.15,-79.15
391222,1280,1127,49.71,1290.98,-163.98
391232,1305,1147,85.83,1189.76,-42.76
391242,1501,1316,75.27,1212.69,103.31
391252,1589,1393,38.0,1337.69,55.31
391262,1498,1314,38.0,1393.52,-79.52
391272,1381,1213,38.0,1346.13,-133.13
391282,1180,1041,63.38,1255.42,-214.42
391292,1353,1189,100.0,1125.74,63.26
391302,1557,1365,63.54,1240.32,124.68
391312,1557,1365,38.0,1371.34,-6.34
391322,1455,1277,38.0,1380.69,-103.69
391332,1327,1167,38.96,1313.94,-146.94
391342,1245,1096,75.97,1213.31,-117.31
391352,1432,1257,88.89,1169.27,87.73
391362,1550,1359,43.52,1293.52,65.48
391373,1481,1299,38.0,1361.71,-62.71
391382,1331,1171,38.0,1327.87,-156.87
391392,1241,1093,73.85,1220.66,-127.66
391402,1414,1241,90.48,1167.57,73.43
391412,1519,1331,49.11,1282.74,48.26
391422,1469,1289,38.0,1343.06,-54.06
391432,1331,1171,39.99,1315.78,-144.78
391442,1255,1105,75.74,1220.12,-115.12
391452,1435,1259,88.12,1178.87,80.13
391462,1559,1366,44.71,1297.3,68.7
391472,1497,1313,38.0,1369.14,-56.14
391482,1355,1191,38.0,1340.18,-149.18
391492,1225,1079,70.21,1238.54,-159.54
391502,1396,1226,96.51,1157.49,68.51
391512,1573,1377,53.15,1273.69,103.31
391522,1555,1362,38.0,1378.87,-16.87
391532,1451,1273,38.0,1379.65,-106.65
391542,1297,1142,41.77,1310.05,-168.05
391552,1259,1108,82.83,1195.62,-87.62
391562,1450,1272,85.85,1179.96,92.04
391572,1571,1377,39.79,1304.73,72.27
391582,1471,1290,38.0,1374.57,-84.57
391592,1311,1153,38.0,1324.0,-171.0
391602,1255,1105,79.24,1205.54,-100.54
391612,1421,1248,87.29,1177.62,70.38
391622,1535,1346,47.17,1287.65,58.36
391632,1471,1290,38.0,1353.77,-63.77
391642,1325,1165,38.93,1319.08,-154.08
391652,1237,1090,77.84,1215.03,-125.03
391662,1431,1257,92.12,1167.88,89.12
391672,1629,1426,43.28,1296.57,129.43
391682,1572,1377,38.0,1413.12,-36.12
391692,1455,1277,38.0,1399.62,-122.62
391702,1309,1152,38.0,1317.03,-165.03
391712,1241,1093,79.15,1200.29,-107.29
391722,1415,1243,89.09,1165.7,77.3
391732,1517,1331,47.14,1281.84,49.16
391742,1436,1260,38.0,1340.78,-80.78
391752,1287,1132,47.14,1293.23,-161.23
391762,1295,1140,83.54,1191.56,-51.56
391772,1486,1304,76.17,1205.71,98.29
391782,1565,1372,38.0,1327.76,44.24
391792,1459,1280,38.0,1375.36,-95.36
